"Genome ID","Genome Name","Version","Kleborate version","strain","species","species_match","contig_count","N50","largest_contig","total_size","ambiguous_bases","QC_warnings","ST","virulence_score","resistance_score","num_resistance_classes","num_resistance_genes","Yersiniabactin","YbST","Colibactin","CbST","Aerobactin","AbST","Salmochelin","SmST","RmpADC","RmST","rmpA2","wzi","K_locus","K_type","K_locus_problems","K_locus_confidence","K_locus_identity","K_locus_missing_genes","O_locus","O_type","O_locus_problems","O_locus_confidence","O_locus_identity","O_locus_missing_genes","AGly_acquired","Col_acquired","Fcyn_acquired","Flq_acquired","Gly_acquired","MLS_acquired","Phe_acquired","Rif_acquired","Sul_acquired","Tet_acquired","Tgc_acquired","Tmt_acquired","Bla_acquired","Bla_inhR_acquired","Bla_ESBL_acquired","Bla_ESBL_inhR_acquired","Bla_Carb_acquired","Bla_chr","SHV_mutations","Omp_mutations","Col_mutations","Flq_mutations","truncated_resistance_hits","spurious_resistance_hits","Chr_ST","gapA","infB","mdh","pgi","phoE","rpoB","tonB","ybtS","ybtX","ybtQ","ybtP","ybtA","irp2","irp1","ybtU","ybtT","ybtE","fyuA","clbA","clbB","clbC","clbD","clbE","clbF","clbG","clbH","clbI","clbL","clbM","clbN","clbO","clbP","clbQ","iucA","iucB","iucC","iucD","iutA","iroB","iroC","iroD","iroN","rmpA","rmpD","rmpC","spurious_virulence_hits"
"5f498568677a559db2247d7a","SAMN07312140","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","82","266311","497631","5386248","yes (194)","ambiguous_bases","ST138","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi233","KL1","K1","?-*","Good","94.29%","KL1_18_manC","O5","O5","?-*","Good","95.11%","O5_01_manC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-2","-","-","-","-","-","-","ST138","18","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49818ff87f39701b91ec7c","SAMEA4362598","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","42","309161","732849","5531461","yes (1084)","ambiguous_bases","ST2351","0","0","2","2","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL114)","unknown (KL114)","?-+*","Low","95.12%","KL114_17_manC,KL114_18_manB","O3/O3a","O3/O3a","?-","Good","95.90%","O3/O3a_01_manC,O3/O3a_02_manB","aadA2","-","-","-","-","-","-","-","sul1","-","-","-","-","-","-","-","-","OKP-A-5","-","-","-","-","-","-","ST2351","17","19","28","20","34","18","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4980b5f87f39253991ec63","SAMEA3531848","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","126","210516","598232","5845969","yes (490)","ambiguous_bases","ST1318","0","3","11","25","-","0","-","0","-","0","-","0","-","0","-","wzi23","KL35","K35","none","Very high","99.17%","","O5","O5","*","High","94.25%","","aac(3)-IId^;aac(6')-Ia*;aac(6')-Ib-cr.v2;aadA*;aadA16*;ant(2'')-Ia;ant(2'')-Ia;strA.v1*;strB.v1*","mcr-9.1^","-","-","-","erm(42)*;mphA","cmlA5","arr-2;arr-3","sul1;sul2","-","-","dfrA1.v1;dfrA14.v2*;dfrA27","LAP-2;OXA-10","-","CTX-M-14;VEB-1","-","NDM-1","OKP-B-6*?","-","OmpK35-47%","-","GyrA-83I","CTX-M-156?-83%","TEM-105?-0%;TEM-1?-55%","ST1318","18","22","26","22","93","37","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4980a564435f2fc67476af","SAMEA5232597","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","63","182708","426199","5429569","yes (1100)","ambiguous_bases","ST3274-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL124","unknown (KL124)","?-*","Good","95.82%","KL124_11_wzy,KL124_14_wcaL,KL124_17_wclK","O3/O3a","O3/O3a","none","Very high","96.03%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-4*","-","-","-","-","-","-","ST3274-2LV","50","19","92","39","172","63","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f497be2f87f39445b91ec17","SAMEA3721044","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","54","401345","572710","5497313","yes (390)","ambiguous_bases","ST1535","0","0","3","3","-","0","-","0","-","0","-","0","-","0","-","wzi207","KL114","unknown (KL114)","?+","Good","98.35%","","O3/O3a","O3/O3a","none","Very high","95.95%","","-","-","-","-","-","-","catA1*","-","-","tet(D)","-","-","TEM-1D.v1^","-","-","-","-","OKP-B-19*?","-","-","-","-","-","-","ST1535","18","22","26","61","79","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f497e5764435f47eb747678","SAMD00194531","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","156","155969","339208","5892045","yes (587)","ambiguous_bases","ST668","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","-","KL142","unknown (KL142)","?*","Good","93.99%","","O5","O5","none","High","94.72%","","aadA2","-","-","qnrB19^","-","-","-","-","sul1","-","-","-","-","-","CTX-M-133.v1","-","-","OKP-A-4*","-","OmpK35-0%","-","-","-","fosA7*?-0%","ST668","17","19","82","81","122","63","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f497869677a55732d247c73","SAMEA104590420","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","67","250189","715027","5588642","yes (1087)","ambiguous_bases","ST334","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","?-*","Good","96.11%","KL103_14_wcuT","O5","O5","*","High","94.67%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49753a64435f73a97475eb","SAMN07312141","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","73","209190","608698","5415716","yes (200)","ambiguous_bases","ST2460-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL16","K16","?-+*","Good","97.25%","KL16_08_wzy,KL16_20_manC","O5","O5","-*","High","94.45%","O5_01_manC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5^","-","-","-","-","-","-","ST2460-2LV","42","23","26","96","107","38","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49725af87f399a0491eb62","SAMEA104590422","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","73","249918","618159","5585675","yes (684)","ambiguous_bases","ST334","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49702cf87f3976c891eb1b","SAMN07312142","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","51","359257","585059","5408983","yes (199)","ambiguous_bases","ST3880","0","0","4","5","-","0","-","0","-","0","-","0","-","0","-","-","KL16","K16","?-*","Good","97.21%","KL16_08_wzy,KL16_19","O5","O5","?*","Good","94.81%","","strA.v1;strB.v1","-","-","-","-","-","-","-","sul2","-","-","dfrA26","TEM-1D.v1^","-","-","-","-","OKP-B-5^","-","-","-","-","-","-","ST3880","18","22","26","22","154","13","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f496ddc677a558122247bc5","SAMN06112189","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","76","148277","343334","5291659","yes (1096)","ambiguous_bases","ST2037","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi207","unknown (KL114)","unknown (KL114)","?-","None","98.42%","KL114_09_wciP,KL114_11_wcqZ,KL114_12_wcuQ,KL114_13,KL114_18_manB","O3/O3a","O3/O3a","?-","Good","95.92%","O3/O3a_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-9*","-","-","-","-","-","-","ST2037","18","22","26","61","31","119","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f496d42f87f3961db91eabc","SAMEA104590426","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","87","232831","492338","5444325","yes (395)","ambiguous_bases","ST3396","0","1","9","16","-","0","-","0","-","0","-","0","-","0","-","wzi231","KL170","unknown (KL170)","?-","Good","99.97%","KL170_09_wcuP,KL170_17","O3/O3a","O3/O3a","none","Very high","95.89%","","aac(3)-IId^;aac(6')-Ib-cr.v2;aadA16*;aph3-Ia.v1;strA.v1^;strB.v1","-","-","qnrB6^","-","mphA","catII.2*","arr-3","sul1;sul1;sul2*","tet(A).v1","-","dfrA27","-","-","CTX-M-15","-","-","OKP-B-5*","-","-","-","-","-","-","ST3396","42","22","25","96","115","20","463","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f496744677a55b2a6247b06","SAMN05170194","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","31","768142","1162971","5220178","yes (298)","ambiguous_bases","ST903-3LV","0","2","4","5","-","0","-","0","-","0","-","0","-","0","-","-","KL30","K30","?-+*","Good","95.07%","KL30_18_manC,KL30_19_manB","O3/O3a","O3/O3a","?-","Good","96.10%","O3/O3a_01_manC,O3/O3a_02_manB","aac(6')-Ib'.v1*;aadA*","-","-","qnrB19^","-","-","-","-","-","-","-","-","TEM-1D.v1^","-","-","-","KPC-3","OKP-B-5^","-","-","-","-","-","OXA-9.v1*?-63%","ST903-3LV","18","22","176*","61","167","13","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49659cf87f39541a91ea25","SAMN08783801","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","52","327049","852764","5612731","yes (587)","ambiguous_bases","ST2855","0","2","5","6","-","0","-","0","-","0","-","0","-","0","-","wzi44","KL123","unknown (KL123)","none","Very high","99.84%","","O3/O3a","O3/O3a","none","Very high","95.95%","","strA.v1;strB.v1","-","-","qnrS1","-","-","-","-","-","-","-","dfrA14.v2*","TEM-1D.v1^","-","-","-","KPC-3","OKP-B-6*?","-","-","-","-","-","-","ST2855","18","22","26","22","31","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49650cf87f39a4cf91ea17","SAMEA104590412","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","67","332212","638785","5586644","yes (794)","ambiguous_bases","ST334","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","?-*","Good","96.06%","KL103_09,KL103_12_wzy,KL103_13_wcpL","O5","O5","*","High","94.67%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4961fa677a5573de247a84","SAMEA104590404","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","79","249842","666709","5604320","yes (885)","ambiguous_bases","ST334","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49616664435f94d6747433","SAMEA3531864","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","128","210512","713136","5827732","yes (293)","ambiguous_bases","ST1318","0","3","11","25","-","0","-","0","-","0","-","0","-","0","-","-","KL35","K35","?-","Good","99.17%","KL35_03_wzi","O5","O5","*","High","94.25%","","aac(6')-Ia*;aac(6')-Ib-cr.v2;aadA*;aadA16*;ant(2'')-Ia;ant(2'')-Ia;strA.v1*;strB.v1*","mcr-9.1^","-","qnrS1","-","erm(42)*;mphA","cmlA5","arr-2;arr-3","sul1?;sul2","-","-","dfrA1.v1?;dfrA14.v2*;dfrA27","LAP-2;OXA-10","-","CTX-M-14;VEB-1","-","NDM-1","OKP-B-6*?","-","OmpK35-47%","-","GyrA-83I","CTX-M-156?-83%","TEM-10.v2?-55%;TEM-105?-0%","ST1318","18","22","26","22","93","37","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49607864435ff7be7473fc","SAMEA3729699","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","66","298822","780568","5698953","yes (1468)","ambiguous_bases","ST622","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL125","unknown (KL125)","*","High","90.27%","","O3/O3a","O3/O3a","none","Very high","96.00%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-5","-","-","-","-","-","-","ST622","17","19","39","20","34","18","52","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f495f0f64435f72527473d2","SAMN05770838","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","185","166849","366263","5793842","yes (701)","ambiguous_bases","ST526","0","2","3","3","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL107)","unknown (KL107)","?-+*","None","77.95%","KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10","OL102","unknown (OL102)","?-*","Good","79.36%","OL102_05_wbbL,OL102_06_rhamnan","-","-","-","-","-","mphA","-","-","-","-","-","-","TEM-1D.v1^","-","-","-","KPC-2","OKP-A-11^","-","OmpK35-0%","-","-","-","TEM-150*?-0%","ST526","38","19","53","58","73","21","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f495a96677a5501db2479ea","SAMEA104590408","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","129","109696","337860","5526087","yes (1269)","ambiguous_bases","ST334","0","1","9","10","-","0","-","0","-","0","-","0","-","0","-","wzi337","unknown (KL103)","unknown (KL103)","?-","None","96.15%","KL103_09,KL103_12_wzy,KL103_13_wcpL,KL103_14_wcuT,KL103_15_wzx","O5","O5","*","High","94.67%","","aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB6^","-","mphA","-","arr-3","sul1","tet(A).v1","-","dfrA27","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4959cbf87f39551291e917","SAMEA6368581","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","92","206521","499358","5642943","yes (1195)","ambiguous_bases","ST571","0","2","7","12","-","0","-","0","-","0","-","0","-","0","-","-","KL64","K64","?-*","Good","96.77%","KL64_18_manC,KL64_19_manB","O5","O5","?-","Good","94.72%","O5_01_manC,O5_02_manB","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA*;strA.v1^","-","-","-","-","-","CatB4.v1*?","-","sul2","-","-","dfrA14.v2*","OXA-1;OXA-9.v1;TEM-1D.v1^","-","CTX-M-15","-","KPC-2","OKP-A-3*","-","-","-","-","-","-","ST571","17","19","79","20","108","55","142","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4959b6677a55902d2479d2","SAMN04357411","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","52","795647","1638389","5420746","yes (603)","ambiguous_bases","ST954-1LV","0","0","6","7","-","0","-","0","-","0","-","0","-","0","-","-","KL108","unknown (KL108)","none","Very high","96.86%","","O12","O12","none","Very high","99.09%","","strA.v1*;strB.v1*","-","-","-","-","-","catII.2*","-","sul2","tet(D)","-","dfrA14.v2*","TEM-1D.v1^","-","-","-","-","OKP-B-8^","-","-","-","-","-","-","ST954-1LV","18","22","26","64","154","20","99","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49585d64435f168a74734b","SAMN09205457","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","103","280432","1030229","6005870","yes (972)","ambiguous_bases","ST196","0","2","7","12","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.16%","KL46_18_manC","O3/O3a","O3/O3a","?-","Good","96.08%","O3/O3a_01_manC","aac(6')-Ib'.v1*;aadA*;ant(2'')-Ia","-","-","qnrA1","-","mphE.v2;msrE","-","-","sul1;sul1","-","-","dfrA14.v2*","OXA-9.v1;TEM-1D.v1^","-","-","-","KPC-3","OKP-A-5*","-","-","-","-","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f495767f87f390d9591e8cc","SAMEA2273751","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","112","154284","575151","5611432","yes (1385)","ambiguous_bases","ST1318","0","0","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi23","KL35","K35","?-+","Good","99.16%","KL35_02_cpsACP,KL35_18_manC","O5","O5","?-*","Good","94.33%","O5_01_manC","-","mcr-9.1^","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6^","-","OmpK35-20%","-","-","-","-","ST1318","18","22","26","22","93","37","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f494ccf64435f4516747209","SAMN05770860","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","136","137456","284296","5594335","yes (694)","ambiguous_bases","ST1308","0","2","3","3","-","0","-","0","-","0","-","0","-","0","-","wzi198","KL127","unknown (KL127)","?-*","Good","96.48%","KL127_18_rmlC","OL103","unknown (OL103)","?-","Good","98.89%","OL103_01_rmlC","-","-","-","-","-","mphA","-","-","-","-","-","-","TEM-1D.v1^","-","-","-","KPC-2","OKP-B-6^;SHV-11.v1^","35Q","-","-","-","-","-","ST1308","48","22","18","59","92","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4947b964435f8e3e7471a5","SAMN10241296","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","95","225865","396859","5302630","yes (887)","ambiguous_bases","ST1308","0","0","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi198","KL127","unknown (KL127)","?-*","Good","96.32%","KL127_17_rmlD,KL127_18_rmlC","OL103","unknown (OL103)","?-","Good","98.87%","OL103_01_rmlC","-","-","-","-","-","-","-","-","sul2","tet(D)","-","dfrA26","TEM-1D.v1^","-","-","-","-","OKP-B-6^","-","-","-","-","-","-","ST1308","48","22","18","59","92","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49445064435f6070747151","SAMD00194425","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","134","173988","334599","5585384","yes (784)","ambiguous_bases","ST2478","0","1","4","5","-","0","-","0","-","0","-","0","-","0","-","wzi396","KL174","unknown (KL174)","?-","Good","99.96%","KL174_14","O1/O2v2","O2ac","none","Very high","96.57%","","aac(6')-Ib^;ant(2'')-Ia","-","-","qnrVC4","-","-","-","-","-","-","-","dfrA14.v2*","-","-","VEB-1","-","-","OKP-B-5^","-","-","-","-","-","cmlA5*?-0%","ST2478","18","15","26","61","32","20","312","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f494690f87f391ba291e773","SAMEA104590435","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","80","319194","694595","5559194","yes (293)","ambiguous_bases","ST334","0","1","9","11","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB6^","-","mphA","-","arr-3","sul1;sul1","tet(A).v1","-","dfrA27","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4936e364435fe80c746fb5","SAMN09205464","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","116","381289","1492933","6023858","yes (1081)","ambiguous_bases","ST196","0","2","5","6","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.18%","KL46_06_wzc,KL46_18_manC","O3/O3a","O3/O3a","?-","Good","96.08%","O3/O3a_01_manC","ant(2'')-Ia","-","-","qnrA1","-","-","-","-","sul1;sul1","-","-","dfrA14.v2*","-","-","-","-","KPC-3","OKP-A-5*","-","-","-","-","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4935acf87f392cfe91e5fe","SAMEA104590421","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","66","286042","880907","5571592","yes (396)","ambiguous_bases","ST334","0","1","5","9","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","-","-","-","CatB4.v1?","-","sul2","-","-","-","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4934d9677a55a1132476db","SAMN09205461","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","57","612664","1630489","5646054","yes (886)","ambiguous_bases","ST2909","0","2","7","12","-","0","-","0","-","0","-","0","-","0","-","-","KL18","K18","*","High","93.25%","","O3/O3a","O3/O3a","none","Very high","96.03%","","aac(6')-Ib'.v1*;aadA*;ant(2'')-Ia;strA.v1;strB.v1","-","-","qnrA1","-","-","-","-","sul1","-","-","dfrA14.v2*","OXA-9.v1;TEM-1D.v1^","-","SHV-7^","-","KPC-3","OKP-B-2","238S;240K","-","-","-","-","-","ST2909","18","22","18","22","115","69","179","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49339564435f1da4746f66","SAMN07692489","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","77","304412","1408717","5780034","yes (989)","ambiguous_bases","ST196","0","2","7","9","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL46)","unknown (K46)","?-+*","None","96.96%","KL46_03_wzi,KL46_04_wza,KL46_05_wzb,KL46_06_wzc,KL46_07_wcaJ,KL46_08_wcuD,KL46_09_wzy,KL46_10_wcuC,KL46_11_wcuI,KL46_12_wcuF,KL46_13_wcuV,KL46_18_manC","O3/O3a","O3/O3a","?-","Good","96.08%","O3/O3a_01_manC","aac(6')-Ib'.v1*;aadA*","-","-","-","-","mphE.v2;msrE","-","-","sul1","-","-","dfrA5","OXA-9.v1;TEM-1D.v1^","-","-","-","KPC-3","OKP-A-5*","-","-","-","GyrA-83F","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
